User ID,Cycle Length,Cycle Day,Exercise Name,Exercise Intensity,Pain Level,Pred. Exercise,Pred. Intensity
763,24,7,Sports,5,4,Sports,5
763,24,8,Abs & Waist,2,2,Abs & Waist,3
763,24,9,Legs & Glutes,2,2,Legs & Glutes,2
763,24,10,Yoga,8,8,Sports,5
763,24,11,Sports,1,2,Sports,3
763,24,12,Back & Shoulders,7,8,Abs & Waist,4
763,24,13,Sports,9,10,Yoga,8
763,24,14,Walking,2,4,Walking,2
763,24,15,Running,1,1,Running,2
763,24,16,Abs & Waist,1,0,Abs & Waist,2
763,24,17,Yoga,9,10,Legs & Glutes,8
763,24,18,Abs & Waist,10,10,Yoga,8
763,24,19,Legs & Glutes,1,1,Legs & Glutes,3
763,24,20,Running,7,6,Running,9
763,24,21,Back & Shoulders,4,4,Back & Shoulders,5
763,24,22,Running,4,4,Running,5
763,24,23,Running,3,2,Running,4
763,24,24,Back & Shoulders,5,7,Back & Shoulders,5
764,22,1,Yoga,7,6,Yoga,9
764,22,2,Legs & Glutes,9,7,Legs & Glutes,10
764,22,3,Running,1,0,Running,2
764,22,4,Yoga,2,0,Yoga,3
764,22,5,Legs & Glutes,9,10,Sports,6
764,22,6,Yoga,7,7,Yoga,8
764,22,7,Walking,6,7,Walking,7
764,22,8,Abs & Waist,2,1,Abs & Waist,2
764,22,9,Yoga,3,4,Yoga,5
764,22,10,Yoga,8,10,Legs & Glutes,6
764,22,11,Yoga,4,2,Yoga,4
764,22,12,Legs & Glutes,4,4,Legs & Glutes,6
764,22,13,Sports,10,8,Running,8
764,22,14,Abs & Waist,7,8,Sports,5
764,22,15,Arms,5,3,Arms,6
764,22,16,Legs & Glutes,10,8,Sports,9
764,22,17,Running,10,10,Back & Shoulders,7
764,22,18,Abs & Waist,7,5,Abs & Waist,7
764,22,19,Legs & Glutes,1,1,Legs & Glutes,3
764,22,20,Legs & Glutes,6,6,Legs & Glutes,7
764,22,21,Yoga,5,7,Yoga,5
764,22,22,Running,1,0,Running,3
765,30,1,Running,2,2,Running,2
765,30,2,Legs & Glutes,2,4,Legs & Glutes,2
765,30,3,Arms,1,2,Arms,2
765,30,4,Walking,7,6,Walking,7
765,30,5,Sports,10,8,Walking,9
765,30,6,Sports,5,5,Sports,6
765,30,7,Abs & Waist,8,10,Running,5
765,30,8,Yoga,1,0,Yoga,1
765,30,9,Abs & Waist,5,5,Abs & Waist,5
765,30,10,Sports,8,6,Sports,9
765,30,11,Legs & Glutes,4,6,Legs & Glutes,4
765,30,12,Running,5,3,Running,6
765,30,13,Back & Shoulders,4,2,Back & Shoulders,5
765,30,14,Arms,9,7,Arms,9
765,30,15,Back & Shoulders,10,10,Sports,8
765,30,16,Legs & Glutes,2,1,Legs & Glutes,3
765,30,17,Arms,6,5,Arms,7
765,30,18,Legs & Glutes,3,5,Legs & Glutes,5
765,30,19,Arms,10,10,Back & Shoulders,8
765,30,20,Yoga,8,8,Sports,7
765,30,21,Abs & Waist,7,8,Legs & Glutes,4
765,30,22,Back & Shoulders,4,6,Back & Shoulders,6
765,30,23,Yoga,9,9,Legs & Glutes,7
765,30,24,Abs & Waist,4,3,Abs & Waist,5
765,30,25,Running,4,3,Running,6
765,30,26,Arms,2,3,Arms,3
765,30,27,Walking,5,5,Walking,6
765,30,28,Yoga,8,8,Abs & Waist,6
765,30,29,Yoga,2,2,Yoga,4
765,30,30,Arms,7,5,Arms,7
766,29,1,Abs & Waist,5,7,Abs & Waist,5
766,29,2,Running,6,8,Abs & Waist,3
766,29,3,Back & Shoulders,7,6,Back & Shoulders,7
766,29,4,Yoga,6,8,Arms,5
766,29,5,Back & Shoulders,3,3,Back & Shoulders,5
766,29,6,Back & Shoulders,4,4,Back & Shoulders,6
766,29,7,Walking,9,7,Walking,10
766,29,8,Abs & Waist,10,10,Arms,7
766,29,9,Abs & Waist,8,8,Sports,6
766,29,10,Arms,7,7,Arms,8
766,29,11,Sports,10,9,Abs & Waist,7
766,29,12,Yoga,1,2,Yoga,3
766,29,13,Arms,1,1,Arms,3
766,29,14,Abs & Waist,1,1,Abs & Waist,3
766,29,15,Walking,3,1,Walking,4
766,29,16,Arms,8,6,Arms,8
766,29,17,Running,2,4,Running,3
766,29,18,Yoga,7,5,Yoga,9
766,29,19,Walking,9,10,Running,6
766,29,20,Back & Shoulders,4,6,Back & Shoulders,4
766,29,21,Back & Shoulders,8,10,Arms,5
766,29,22,Back & Shoulders,6,4,Back & Shoulders,8
766,29,23,Back & Shoulders,9,7,Back & Shoulders,10
766,29,24,Arms,7,9,Yoga,5
766,29,25,Abs & Waist,5,3,Abs & Waist,7
766,29,26,Walking,3,3,Walking,3
766,29,27,Running,1,2,Running,1
766,29,28,Abs & Waist,9,9,Running,8
766,29,29,Legs & Glutes,10,8,Abs & Waist,7
767,22,1,Arms,1,0,Arms,1
767,22,2,Walking,4,5,Walking,6
767,22,3,Back & Shoulders,6,8,Legs & Glutes,5
767,22,4,Arms,9,10,Sports,7
767,22,5,Running,7,7,Running,9
767,22,6,Walking,2,2,Walking,2
767,22,7,Sports,1,1,Sports,2
767,22,8,Yoga,6,5,Yoga,7
767,22,9,Yoga,3,2,Yoga,3
767,22,10,Sports,6,7,Sports,7
767,22,11,Sports,9,9,Walking,8
767,22,12,Legs & Glutes,7,9,Sports,6
767,22,13,Running,2,3,Running,3
767,22,14,Abs & Waist,3,4,Abs & Waist,3
767,22,15,Yoga,2,3,Yoga,2
767,22,16,Walking,7,7,Walking,7
767,22,17,Legs & Glutes,6,7,Legs & Glutes,7
767,22,18,Sports,7,7,Sports,9
767,22,19,Sports,8,6,Sports,9
767,22,20,Running,4,2,Running,4
767,22,21,Back & Shoulders,10,10,Abs & Waist,7
767,22,22,Running,10,10,Back & Shoulders,7
768,30,1,Running,7,5,Running,9
768,30,2,Arms,2,0,Arms,2
768,30,3,Back & Shoulders,7,9,Abs & Waist,5
768,30,4,Back & Shoulders,7,9,Running,5
768,30,5,Walking,2,4,Walking,4
768,30,6,Abs & Waist,2,2,Abs & Waist,2
768,30,7,Yoga,5,6,Yoga,6
768,30,8,Running,9,7,Running,10
768,30,9,Back & Shoulders,7,8,Sports,4
768,30,10,Running,8,7,Running,9
768,30,11,Running,2,4,Running,3
768,30,12,Abs & Waist,1,3,Abs & Waist,3
768,30,13,Back & Shoulders,1,3,Back & Shoulders,3
768,30,14,Sports,10,10,Yoga,9
768,30,15,Running,4,5,Running,6
768,30,16,Legs & Glutes,7,8,Running,4
768,30,17,Abs & Waist,7,6,Abs & Waist,8
768,30,18,Arms,9,7,Arms,10
768,30,19,Arms,5,4,Arms,7
768,30,20,Sports,4,6,Sports,6
768,30,21,Abs & Waist,6,4,Abs & Waist,6
768,30,22,Sports,6,4,Sports,8
768,30,23,Abs & Waist,8,9,Walking,5
768,30,24,Back & Shoulders,6,6,Back & Shoulders,8
768,30,25,Yoga,7,5,Yoga,7
768,30,26,Abs & Waist,8,7,Abs & Waist,8
768,30,27,Abs & Waist,4,4,Abs & Waist,6
768,30,28,Abs & Waist,1,0,Abs & Waist,1
768,30,29,Abs & Waist,3,1,Abs & Waist,4
768,30,30,Sports,4,2,Sports,5
769,28,1,Back & Shoulders,4,4,Back & Shoulders,5
769,28,2,Legs & Glutes,1,1,Legs & Glutes,1
769,28,3,Sports,3,1,Sports,5
769,28,4,Walking,5,6,Walking,7
769,28,5,Running,6,4,Running,7
769,28,6,Sports,6,4,Sports,7
769,28,7,Sports,5,4,Sports,7
769,28,8,Running,8,8,Walking,7
769,28,9,Arms,3,4,Arms,4
769,28,10,Yoga,4,4,Yoga,5
769,28,11,Back & Shoulders,10,8,Legs & Glutes,9
769,28,12,Legs & Glutes,8,7,Legs & Glutes,8
769,28,13,Arms,2,4,Arms,2
769,28,14,Running,2,1,Running,2
769,28,15,Arms,10,10,Walking,9
769,28,16,Legs & Glutes,10,10,Back & Shoulders,8
769,28,17,Arms,4,3,Arms,4
769,28,18,Walking,4,6,Walking,4
769,28,19,Running,8,10,Back & Shoulders,5
769,28,20,Running,2,0,Running,3
769,28,21,Sports,3,5,Sports,3
769,28,22,Arms,1,3,Arms,3
769,28,23,Running,6,7,Running,6
769,28,24,Back & Shoulders,6,5,Back & Shoulders,8
769,28,25,Sports,1,2,Sports,2
769,28,26,Walking,7,5,Walking,9
769,28,27,Walking,9,10,Legs & Glutes,7
769,28,28,Back & Shoulders,8,7,Back & Shoulders,9
770,25,1,Running,9,8,Arms,7
770,25,2,Legs & Glutes,5,4,Legs & Glutes,6
770,25,3,Running,1,2,Running,2
770,25,4,Walking,9,8,Abs & Waist,8
770,25,5,Back & Shoulders,4,6,Back & Shoulders,5
770,25,6,Sports,3,5,Sports,3
770,25,7,Sports,1,2,Sports,1
770,25,8,Running,5,6,Running,5
770,25,9,Walking,2,4,Walking,4
770,25,10,Walking,4,5,Walking,4
770,25,11,Running,4,3,Running,6
770,25,12,Sports,10,10,Legs & Glutes,8
770,25,13,Running,9,10,Arms,8
770,25,14,Sports,6,7,Sports,6
770,25,15,Walking,7,7,Walking,7
770,25,16,Abs & Waist,7,7,Abs & Waist,8
770,25,17,Yoga,10,10,Sports,9
770,25,18,Abs & Waist,5,6,Abs & Waist,7
770,25,19,Running,4,3,Running,5
770,25,20,Sports,1,1,Sports,1
770,25,21,Walking,4,4,Walking,4
770,25,22,Abs & Waist,9,8,Back & Shoulders,6
770,25,23,Legs & Glutes,5,5,Legs & Glutes,5
770,25,24,Running,10,10,Yoga,8
770,25,25,Walking,9,7,Walking,9
771,27,1,Walking,2,1,Walking,4
771,27,2,Sports,1,1,Sports,1
771,27,3,Running,7,5,Running,8
771,27,4,Running,5,7,Running,7
771,27,5,Back & Shoulders,3,1,Back & Shoulders,5
771,27,6,Abs & Waist,5,7,Abs & Waist,7
771,27,7,Back & Shoulders,3,5,Back & Shoulders,3
771,27,8,Back & Shoulders,9,9,Yoga,6
771,27,9,Back & Shoulders,5,7,Back & Shoulders,6
771,27,10,Walking,3,4,Walking,4
771,27,11,Back & Shoulders,8,6,Back & Shoulders,9
771,27,12,Abs & Waist,3,3,Abs & Waist,4
771,27,13,Abs & Waist,5,4,Abs & Waist,6
771,27,14,Back & Shoulders,1,0,Back & Shoulders,2
771,27,15,Walking,2,1,Walking,2
771,27,16,Running,8,9,Yoga,7
771,27,17,Walking,5,7,Walking,7
771,27,18,Arms,6,4,Arms,6
771,27,19,Running,5,7,Running,7
771,27,20,Sports,5,6,Sports,7
771,27,21,Walking,7,5,Walking,9
771,27,22,Yoga,5,6,Yoga,7
771,27,23,Legs & Glutes,6,4,Legs & Glutes,8
771,27,24,Arms,2,1,Arms,4
771,27,25,Legs & Glutes,4,6,Legs & Glutes,6
771,27,26,Walking,5,7,Walking,6
771,27,27,Yoga,1,2,Yoga,1
772,27,1,Walking,3,4,Walking,3
772,27,2,Arms,9,8,Abs & Waist,8
772,27,3,Abs & Waist,2,3,Abs & Waist,4
772,27,4,Yoga,1,2,Yoga,1
772,27,5,Yoga,5,6,Yoga,7
772,27,6,Running,3,4,Running,4
772,27,7,Sports,7,6,Sports,9
772,27,8,Sports,7,9,Legs & Glutes,4
772,27,9,Running,8,10,Arms,6
772,27,10,Abs & Waist,7,9,Back & Shoulders,5
772,27,11,Yoga,8,10,Legs & Glutes,7
772,27,12,Running,10,8,Arms,9
772,27,13,Running,10,10,Sports,9
772,27,14,Back & Shoulders,6,7,Back & Shoulders,8
772,27,15,Sports,8,7,Sports,10
772,27,16,Yoga,10,9,Legs & Glutes,9
772,27,17,Walking,2,4,Walking,3
772,27,18,Walking,2,0,Walking,2
772,27,19,Sports,7,7,Sports,7
772,27,20,Arms,1,3,Arms,2
772,27,21,Back & Shoulders,4,5,Back & Shoulders,5
772,27,22,Running,4,3,Running,5
772,27,23,Yoga,1,0,Yoga,2
772,27,24,Running,9,9,Arms,6
772,27,25,Arms,6,7,Arms,7
772,27,26,Back & Shoulders,6,6,Back & Shoulders,6
772,27,27,Sports,4,2,Sports,4
773,33,1,Walking,10,10,Sports,7
773,33,2,Running,7,6,Running,9
773,33,3,Running,1,0,Running,2
773,33,4,Yoga,2,1,Yoga,3
773,33,5,Sports,8,9,Walking,6
773,33,6,Abs & Waist,9,7,Abs & Waist,10
773,33,7,Abs & Waist,10,10,Walking,7
773,33,8,Sports,8,6,Sports,9
773,33,9,Yoga,7,7,Yoga,9
773,33,10,Arms,8,10,Legs & Glutes,7
773,33,11,Arms,8,7,Arms,10
773,33,12,Abs & Waist,7,7,Abs & Waist,8
773,33,13,Yoga,2,0,Yoga,3
773,33,14,Yoga,4,4,Yoga,4
773,33,15,Abs & Waist,9,10,Yoga,8
773,33,16,Running,4,6,Running,6
773,33,17,Legs & Glutes,4,3,Legs & Glutes,6
773,33,18,Legs & Glutes,6,6,Legs & Glutes,8
773,33,19,Sports,9,10,Back & Shoulders,7
773,33,20,Back & Shoulders,2,0,Back & Shoulders,3
773,33,21,Sports,6,8,Arms,5
773,33,22,Running,7,7,Running,7
773,33,23,Running,1,3,Running,2
773,33,24,Legs & Glutes,3,2,Legs & Glutes,4
773,33,25,Legs & Glutes,8,8,Arms,6
773,33,26,Running,2,2,Running,3
773,33,27,Walking,9,9,Sports,7
773,33,28,Running,5,6,Running,7
773,33,29,Yoga,7,7,Yoga,7
773,33,30,Abs & Waist,5,6,Abs & Waist,7
773,33,31,Back & Shoulders,4,4,Back & Shoulders,5
773,33,32,Sports,3,5,Sports,4
773,33,33,Walking,7,5,Walking,8
774,29,1,Yoga,8,6,Yoga,9
774,29,2,Abs & Waist,10,9,Arms,9
774,29,3,Abs & Waist,3,1,Abs & Waist,5
774,29,4,Walking,8,7,Walking,10
774,29,5,Sports,8,7,Sports,10
774,29,6,Yoga,6,4,Yoga,8
774,29,7,Legs & Glutes,9,8,Running,7
774,29,8,Back & Shoulders,1,2,Back & Shoulders,2
774,29,9,Legs & Glutes,3,4,Legs & Glutes,3
774,29,10,Sports,8,10,Walking,5
774,29,11,Walking,10,10,Abs & Waist,7
774,29,12,Back & Shoulders,9,7,Back & Shoulders,10
774,29,13,Walking,7,6,Walking,8
774,29,14,Arms,10,10,Legs & Glutes,8
774,29,15,Abs & Waist,4,3,Abs & Waist,6
774,29,16,Walking,1,0,Walking,3
774,29,17,Legs & Glutes,6,7,Legs & Glutes,7
774,29,18,Running,7,6,Running,8
774,29,19,Back & Shoulders,8,10,Yoga,7
774,29,20,Yoga,6,5,Yoga,8
774,29,21,Yoga,4,4,Yoga,5
774,29,22,Sports,8,10,Yoga,6
774,29,23,Legs & Glutes,8,10,Running,5
774,29,24,Abs & Waist,2,1,Abs & Waist,2
774,29,25,Legs & Glutes,3,4,Legs & Glutes,3
774,29,26,Back & Shoulders,7,6,Back & Shoulders,8
774,29,27,Yoga,6,5,Yoga,8
774,29,28,Abs & Waist,5,6,Abs & Waist,7
774,29,29,Back & Shoulders,4,4,Back & Shoulders,6
775,34,1,Yoga,9,8,Legs & Glutes,7
775,34,2,Walking,7,9,Legs & Glutes,4
775,34,3,Legs & Glutes,7,9,Running,4
775,34,4,Abs & Waist,6,6,Abs & Waist,7
775,34,5,Yoga,10,10,Legs & Glutes,8
775,34,6,Running,8,7,Running,9
775,34,7,Abs & Waist,7,9,Sports,4
775,34,8,Abs & Waist,10,10,Legs & Glutes,8
775,34,9,Back & Shoulders,10,10,Running,8
775,34,10,Walking,7,9,Arms,5
775,34,11,Walking,7,5,Walking,7
775,34,12,Sports,4,4,Sports,6
775,34,13,Legs & Glutes,1,3,Legs & Glutes,1
775,34,14,Sports,9,8,Back & Shoulders,8
775,34,15,Sports,1,1,Sports,1
775,34,16,Running,8,6,Running,10
775,34,17,Sports,6,5,Sports,8
775,34,18,Back & Shoulders,8,9,Arms,6
775,34,19,Back & Shoulders,2,0,Back & Shoulders,4
775,34,20,Back & Shoulders,5,3,Back & Shoulders,7
775,34,21,Sports,10,10,Arms,8
775,34,22,Yoga,7,9,Running,5
775,34,23,Back & Shoulders,3,4,Back & Shoulders,5
775,34,24,Arms,8,9,Walking,7
775,34,25,Arms,8,6,Arms,10
775,34,26,Running,7,8,Sports,4
775,34,27,Running,7,8,Back & Shoulders,6
775,34,28,Running,3,5,Running,5
775,34,29,Running,4,2,Running,6
775,34,30,Arms,3,5,Arms,4
775,34,31,Running,2,4,Running,4
775,34,32,Walking,9,10,Legs & Glutes,8
775,34,33,Walking,7,5,Walking,7
775,34,34,Arms,4,2,Arms,6
776,33,1,Running,7,9,Yoga,5
776,33,2,Walking,1,0,Walking,2
776,33,3,Walking,6,4,Walking,6
776,33,4,Sports,1,0,Sports,3
776,33,5,Walking,8,6,Walking,8
776,33,6,Yoga,4,3,Yoga,5
776,33,7,Abs & Waist,9,8,Back & Shoulders,8
776,33,8,Sports,1,2,Sports,2
776,33,9,Running,9,9,Abs & Waist,6
776,33,10,Running,8,10,Abs & Waist,6
776,33,11,Arms,7,9,Yoga,4
776,33,12,Yoga,3,5,Yoga,5
776,33,13,Legs & Glutes,7,6,Legs & Glutes,7
776,33,14,Walking,10,9,Abs & Waist,8
776,33,15,Yoga,9,7,Yoga,10
776,33,16,Running,8,8,Legs & Glutes,7
776,33,17,Legs & Glutes,1,0,Legs & Glutes,2
776,33,18,Legs & Glutes,10,10,Abs & Waist,9
776,33,19,Arms,4,5,Arms,5
776,33,20,Running,7,7,Running,8
776,33,21,Sports,8,8,Yoga,6
776,33,22,Yoga,9,10,Running,7
776,33,23,Legs & Glutes,2,4,Legs & Glutes,3
776,33,24,Abs & Waist,8,10,Yoga,7
776,33,25,Walking,9,10,Sports,8
776,33,26,Arms,5,4,Arms,5
776,33,27,Running,8,6,Running,9
776,33,28,Back & Shoulders,6,6,Back & Shoulders,7
776,33,29,Running,10,10,Yoga,9
776,33,30,Abs & Waist,2,1,Abs & Waist,2
776,33,31,Yoga,3,1,Yoga,5
776,33,32,Arms,10,10,Legs & Glutes,9
776,33,33,Walking,4,4,Walking,4
777,32,1,Arms,6,4,Arms,7
777,32,2,Abs & Waist,5,6,Abs & Waist,7
777,32,3,Arms,4,5,Arms,5
777,32,4,Running,9,10,Arms,7
777,32,5,Back & Shoulders,6,7,Back & Shoulders,7
777,32,6,Back & Shoulders,7,8,Legs & Glutes,4
777,32,7,Running,8,10,Back & Shoulders,7
777,32,8,Arms,3,5,Arms,4
777,32,9,Sports,2,4,Sports,3
777,32,10,Sports,6,4,Sports,8
777,32,11,Running,6,7,Running,8
777,32,12,Back & Shoulders,2,4,Back & Shoulders,4
777,32,13,Legs & Glutes,6,7,Legs & Glutes,8
777,32,14,Walking,2,3,Walking,4
777,32,15,Sports,6,8,Legs & Glutes,5
777,32,16,Back & Shoulders,6,8,Legs & Glutes,4
777,32,17,Abs & Waist,5,7,Abs & Waist,5
777,32,18,Legs & Glutes,8,8,Abs & Waist,5
777,32,19,Legs & Glutes,6,4,Legs & Glutes,6
777,32,20,Walking,1,0,Walking,2
777,32,21,Arms,5,5,Arms,5
777,32,22,Abs & Waist,9,9,Walking,6
777,32,23,Abs & Waist,6,5,Abs & Waist,7
777,32,24,Running,3,5,Running,4
777,32,25,Running,6,6,Running,8
777,32,26,Yoga,8,6,Yoga,10
777,32,27,Legs & Glutes,1,2,Legs & Glutes,1
777,32,28,Legs & Glutes,10,9,Running,8
777,32,29,Sports,7,7,Sports,7
777,32,30,Sports,6,8,Abs & Waist,4
777,32,31,Walking,6,8,Back & Shoulders,3
777,32,32,Back & Shoulders,6,6,Back & Shoulders,8
778,28,1,Yoga,5,4,Yoga,5
778,28,2,Sports,8,6,Sports,10
778,28,3,Walking,8,8,Sports,7
778,28,4,Running,10,10,Legs & Glutes,8
778,28,5,Walking,10,8,Legs & Glutes,7
778,28,6,Running,8,7,Running,10
778,28,7,Abs & Waist,10,10,Back & Shoulders,9
778,28,8,Walking,7,9,Back & Shoulders,6
778,28,9,Running,6,6,Running,8
778,28,10,Abs & Waist,2,3,Abs & Waist,2
778,28,11,Sports,2,0,Sports,4
778,28,12,Sports,5,6,Sports,5
778,28,13,Back & Shoulders,5,3,Back & Shoulders,5
778,28,14,Back & Shoulders,7,6,Back & Shoulders,7
778,28,15,Legs & Glutes,9,8,Sports,7
778,28,16,Legs & Glutes,9,10,Back & Shoulders,6
778,28,17,Legs & Glutes,10,8,Sports,7
778,28,18,Back & Shoulders,8,8,Sports,5
778,28,19,Yoga,5,7,Yoga,6
778,28,20,Walking,4,5,Walking,5
778,28,21,Sports,1,0,Sports,1
778,28,22,Abs & Waist,1,0,Abs & Waist,2
778,28,23,Yoga,10,10,Running,8
778,28,24,Yoga,9,8,Abs & Waist,7
778,28,25,Walking,4,2,Walking,5
778,28,26,Running,1,0,Running,1
778,28,27,Yoga,5,6,Yoga,7
778,28,28,Back & Shoulders,2,0,Back & Shoulders,2
779,22,1,Yoga,2,4,Yoga,4
779,22,2,Legs & Glutes,6,8,Back & Shoulders,4
779,22,3,Walking,7,8,Abs & Waist,4
779,22,4,Running,10,9,Sports,7
779,22,5,Sports,9,8,Yoga,6
779,22,6,Sports,5,7,Sports,5
779,22,7,Walking,8,8,Abs & Waist,5
779,22,8,Abs & Waist,6,4,Abs & Waist,6
779,22,9,Sports,7,8,Abs & Waist,4
779,22,10,Sports,10,9,Legs & Glutes,9
779,22,11,Back & Shoulders,7,8,Abs & Waist,5
779,22,12,Back & Shoulders,6,5,Back & Shoulders,8
779,22,13,Walking,4,5,Walking,6
779,22,14,Yoga,6,7,Yoga,6
779,22,15,Yoga,8,8,Arms,5
779,22,16,Back & Shoulders,9,8,Yoga,6
779,22,17,Running,5,7,Running,6
779,22,18,Running,10,8,Back & Shoulders,7
779,22,19,Abs & Waist,8,10,Sports,6
779,22,20,Legs & Glutes,9,10,Sports,8
779,22,21,Running,3,1,Running,5
779,22,22,Yoga,1,0,Yoga,2
780,23,1,Yoga,8,8,Legs & Glutes,7
780,23,2,Abs & Waist,7,6,Abs & Waist,9
780,23,3,Running,6,4,Running,8
780,23,4,Abs & Waist,7,6,Abs & Waist,9
780,23,5,Sports,2,1,Sports,3
780,23,6,Yoga,5,4,Yoga,7
780,23,7,Back & Shoulders,9,8,Arms,8
780,23,8,Back & Shoulders,8,8,Arms,5
780,23,9,Sports,1,2,Sports,2
780,23,10,Yoga,8,10,Walking,7
780,23,11,Abs & Waist,6,4,Abs & Waist,6
780,23,12,Legs & Glutes,4,4,Legs & Glutes,5
780,23,13,Sports,9,10,Abs & Waist,7
780,23,14,Running,4,3,Running,6
780,23,15,Running,4,5,Running,4
780,23,16,Walking,9,10,Yoga,7
780,23,17,Arms,8,10,Sports,6
780,23,18,Back & Shoulders,4,2,Back & Shoulders,5
780,23,19,Legs & Glutes,2,1,Legs & Glutes,2
780,23,20,Yoga,6,7,Yoga,6
780,23,21,Walking,8,6,Walking,10
780,23,22,Yoga,10,10,Arms,9
780,23,23,Sports,9,7,Sports,10
781,29,1,Yoga,10,10,Legs & Glutes,7
781,29,2,Yoga,2,0,Yoga,2
781,29,3,Yoga,5,4,Yoga,6
781,29,4,Walking,10,10,Abs & Waist,8
781,29,5,Walking,6,5,Walking,7
781,29,6,Running,3,2,Running,4
781,29,7,Sports,5,3,Sports,5
781,29,8,Back & Shoulders,9,10,Sports,7
781,29,9,Back & Shoulders,2,4,Back & Shoulders,3
781,29,10,Legs & Glutes,5,7,Legs & Glutes,7
781,29,11,Sports,3,5,Sports,4
781,29,12,Back & Shoulders,8,8,Legs & Glutes,6
781,29,13,Yoga,7,5,Yoga,8
781,29,14,Walking,2,3,Walking,3
781,29,15,Walking,7,5,Walking,9
781,29,16,Abs & Waist,5,6,Abs & Waist,7
781,29,17,Yoga,10,8,Arms,9
781,29,18,Legs & Glutes,6,7,Legs & Glutes,7
781,29,19,Abs & Waist,10,10,Yoga,7
781,29,20,Abs & Waist,9,7,Abs & Waist,10
781,29,21,Walking,5,7,Walking,6
781,29,22,Back & Shoulders,6,4,Back & Shoulders,6
781,29,23,Back & Shoulders,10,10,Running,9
781,29,24,Abs & Waist,10,9,Yoga,9
781,29,25,Legs & Glutes,8,7,Legs & Glutes,9
781,29,26,Legs & Glutes,3,3,Legs & Glutes,4
781,29,27,Legs & Glutes,10,10,Arms,7
781,29,28,Arms,5,5,Arms,7
781,29,29,Legs & Glutes,9,9,Yoga,7
782,34,1,Sports,2,0,Sports,2
782,34,2,Sports,7,9,Walking,6
782,34,3,Running,4,3,Running,4
782,34,4,Yoga,3,3,Yoga,3
782,34,5,Yoga,3,2,Yoga,3
782,34,6,Arms,5,6,Arms,5
782,34,7,Arms,2,1,Arms,2
782,34,8,Arms,5,3,Arms,6
782,34,9,Walking,3,1,Walking,3
782,34,10,Sports,6,5,Sports,7
782,34,11,Back & Shoulders,4,4,Back & Shoulders,5
782,34,12,Running,9,10,Walking,8
782,34,13,Walking,2,0,Walking,3
782,34,14,Arms,8,10,Sports,6
782,34,15,Abs & Waist,5,3,Abs & Waist,5
782,34,16,Legs & Glutes,8,9,Abs & Waist,6
782,34,17,Back & Shoulders,2,2,Back & Shoulders,2
782,34,18,Running,3,5,Running,3
782,34,19,Back & Shoulders,2,4,Back & Shoulders,2
782,34,20,Legs & Glutes,1,2,Legs & Glutes,2
782,34,21,Legs & Glutes,2,3,Legs & Glutes,3
782,34,22,Running,5,6,Running,5
782,34,23,Abs & Waist,7,5,Abs & Waist,7
782,34,24,Running,4,6,Running,5
782,34,25,Walking,6,5,Walking,7
782,34,26,Back & Shoulders,10,10,Legs & Glutes,8
782,34,27,Sports,4,3,Sports,4
782,34,28,Sports,6,5,Sports,7
782,34,29,Running,9,7,Running,9
782,34,30,Walking,9,10,Abs & Waist,7
782,34,31,Arms,8,7,Arms,10
782,34,32,Legs & Glutes,9,8,Walking,8
782,34,33,Back & Shoulders,3,4,Back & Shoulders,4
782,34,34,Running,1,3,Running,3
783,31,1,Arms,5,3,Arms,7
783,31,2,Abs & Waist,7,9,Walking,4
783,31,3,Abs & Waist,6,6,Abs & Waist,7
783,31,4,Yoga,1,0,Yoga,2
783,31,5,Abs & Waist,3,3,Abs & Waist,3
783,31,6,Arms,4,3,Arms,5
783,31,7,Arms,5,3,Arms,5
783,31,8,Legs & Glutes,10,9,Running,9
783,31,9,Abs & Waist,9,10,Yoga,6
783,31,10,Legs & Glutes,4,4,Legs & Glutes,6
783,31,11,Back & Shoulders,8,9,Legs & Glutes,6
783,31,12,Abs & Waist,5,3,Abs & Waist,6
783,31,13,Yoga,1,3,Yoga,2
783,31,14,Arms,1,3,Arms,1
783,31,15,Back & Shoulders,7,9,Yoga,6
783,31,16,Back & Shoulders,4,5,Back & Shoulders,6
783,31,17,Walking,3,2,Walking,5
783,31,18,Back & Shoulders,8,10,Arms,6
783,31,19,Back & Shoulders,8,6,Back & Shoulders,8
783,31,20,Legs & Glutes,3,3,Legs & Glutes,5
783,31,21,Yoga,4,3,Yoga,5
783,31,22,Arms,2,4,Arms,2
783,31,23,Arms,4,3,Arms,5
783,31,24,Arms,5,5,Arms,5
783,31,25,Abs & Waist,7,5,Abs & Waist,7
783,31,26,Yoga,5,6,Yoga,6
783,31,27,Arms,5,7,Arms,7
783,31,28,Back & Shoulders,1,3,Back & Shoulders,3
783,31,29,Running,8,6,Running,9
783,31,30,Legs & Glutes,1,2,Legs & Glutes,3
783,31,31,Running,9,9,Abs & Waist,8
784,34,1,Back & Shoulders,8,6,Back & Shoulders,8
784,34,2,Walking,8,10,Yoga,5
784,34,3,Back & Shoulders,6,6,Back & Shoulders,7
784,34,4,Yoga,6,4,Yoga,6
784,34,5,Running,5,5,Running,5
784,34,6,Sports,8,10,Yoga,7
784,34,7,Sports,9,7,Sports,10
784,34,8,Walking,8,6,Walking,8
784,34,9,Yoga,10,10,Running,8
784,34,10,Arms,2,4,Arms,3
